work_year,experience_level,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,remote_work_type,company_location,company_size,job_category,exchange_rate,salary_in_usd,experience_level_description,employment_type_description,country_name
2022,EN,FT,Data Engineer,40000.0,GBP,GB,100,Fully remote,UK,M,Data Engineering,0.78,51282.0,Entry-level,Full-time,United Kingdom
2022,EN,FT,Data Engineer,40000.0,GBP,GB,100,Fully remote,UK,M,Data Engineering,0.727,55021.0,Entry-level,Full-time,United Kingdom
2022,EN,FT,Data Engineer,40000.0,GBP,GB,100,Fully remote,UK,M,Data Engineering,0.8831,45295.0,Entry-level,Full-time,United Kingdom
2022,EN,FT,Data Engineer,35000.0,GBP,GB,100,Fully remote,UK,M,Data Engineering,0.78,44872.0,Entry-level,Full-time,United Kingdom
2022,EN,FT,Data Engineer,35000.0,GBP,GB,100,Fully remote,UK,M,Data Engineering,0.727,48143.0,Entry-level,Full-time,United Kingdom
2022,EN,FT,Data Engineer,35000.0,GBP,GB,100,Fully remote,UK,M,Data Engineering,0.8831,39633.0,Entry-level,Full-time,United Kingdom
2022,EN,FT,Machine Learning Engineer,28500.0,GBP,GB,100,Fully remote,UK,L,Machine Learning,0.78,36538.0,Entry-level,Full-time,United Kingdom
2022,EN,FT,Machine Learning Engineer,28500.0,GBP,GB,100,Fully remote,UK,L,Machine Learning,0.727,39202.0,Entry-level,Full-time,United Kingdom
2022,EN,FT,Machine Learning Engineer,28500.0,GBP,GB,100,Fully remote,UK,L,Machine Learning,0.8831,32273.0,Entry-level,Full-time,United Kingdom
2020,SE,FT,Big Data Engineer,100000.0,EUR,PL,100,Fully remote,UK,S,Data Engineering,0.876,114155.0,Senior-level (Intermediate),Full-time,United Kingdom
2020,SE,FT,Big Data Engineer,100000.0,EUR,PL,100,Fully remote,UK,S,Data Engineering,0.845,118343.0,Senior-level (Intermediate),Full-time,United Kingdom
2020,SE,FT,Big Data Engineer,100000.0,EUR,PL,100,Fully remote,UK,S,Data Engineering,1.0093,99079.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Data Engineer,65000.0,EUR,RO,50,Hybird,UK,S,Data Engineering,0.876,74201.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Data Engineer,65000.0,EUR,RO,50,Hybird,UK,S,Data Engineering,0.845,76923.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Data Engineer,65000.0,EUR,RO,50,Hybird,UK,S,Data Engineering,1.0093,64401.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Data Analytics Engineer,50000.0,USD,VN,100,Fully remote,UK,M,Data Engineering,1.0,50000.0,Senior-level (Intermediate),Full-time,United Kingdom
2020,SE,FT,Big Data Engineer,85000.0,GBP,GB,50,Hybird,UK,M,Data Engineering,0.78,108974.0,Senior-level (Intermediate),Full-time,United Kingdom
2020,SE,FT,Big Data Engineer,85000.0,GBP,GB,50,Hybird,UK,M,Data Engineering,0.727,116919.0,Senior-level (Intermediate),Full-time,United Kingdom
2020,SE,FT,Big Data Engineer,85000.0,GBP,GB,50,Hybird,UK,M,Data Engineering,0.8831,96252.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Director of Data Engineering,82500.0,GBP,GB,100,Fully remote,UK,M,Leadership (DE),0.78,105769.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Director of Data Engineering,82500.0,GBP,GB,100,Fully remote,UK,M,Leadership (DE),0.727,113480.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Director of Data Engineering,82500.0,GBP,GB,100,Fully remote,UK,M,Leadership (DE),0.8831,93421.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Lead Data Engineer,75000.0,GBP,GB,100,Fully remote,UK,S,Data Engineering,0.78,96154.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Lead Data Engineer,75000.0,GBP,GB,100,Fully remote,UK,S,Data Engineering,0.727,103164.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Lead Data Engineer,75000.0,GBP,GB,100,Fully remote,UK,S,Data Engineering,0.8831,84928.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Finance Data Analyst,45000.0,GBP,GB,50,Hybird,UK,L,Data Analyst,0.78,57692.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Finance Data Analyst,45000.0,GBP,GB,50,Hybird,UK,L,Data Analyst,0.727,61898.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Finance Data Analyst,45000.0,GBP,GB,50,Hybird,UK,L,Data Analyst,0.8831,50957.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Data Engineer,70000.0,GBP,GB,50,Hybird,UK,L,Data Engineering,0.78,89744.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Data Engineer,70000.0,GBP,GB,50,Hybird,UK,L,Data Engineering,0.727,96286.0,Senior-level (Intermediate),Full-time,United Kingdom
2021,SE,FT,Data Engineer,70000.0,GBP,GB,50,Hybird,UK,L,Data Engineering,0.8831,79266.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Scientist,90000.0,GBP,GB,0,On-site only,UK,M,Data Science,0.78,115385.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Scientist,90000.0,GBP,GB,0,On-site only,UK,M,Data Science,0.727,123796.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Scientist,90000.0,GBP,GB,0,On-site only,UK,M,Data Science,0.8831,101914.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Scientist,80000.0,GBP,GB,0,On-site only,UK,M,Data Science,0.78,102564.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Scientist,80000.0,GBP,GB,0,On-site only,UK,M,Data Science,0.727,110041.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Scientist,80000.0,GBP,GB,0,On-site only,UK,M,Data Science,0.8831,90590.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Engineer,60000.0,GBP,GB,0,On-site only,UK,M,Data Engineering,0.78,76923.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Engineer,60000.0,GBP,GB,0,On-site only,UK,M,Data Engineering,0.727,82531.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Engineer,60000.0,GBP,GB,0,On-site only,UK,M,Data Engineering,0.8831,67942.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Engineer,50000.0,GBP,GB,0,On-site only,UK,M,Data Engineering,0.78,64103.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Engineer,50000.0,GBP,GB,0,On-site only,UK,M,Data Engineering,0.727,68776.0,Senior-level (Intermediate),Full-time,United Kingdom
2022,SE,FT,Data Engineer,50000.0,GBP,GB,0,On-site only,UK,M,Data Engineering,0.8831,56619.0,Senior-level (Intermediate),Full-time,United Kingdom
2020,MI,FT,Data Scientist,11000000.0,HUF,HU,50,Hybird,HU,L,Data Science,307.997,35715.0,Mid-level (Junior),Full-time,Hungary
2020,MI,FT,Data Scientist,11000000.0,HUF,HU,50,Hybird,HU,L,Data Science,303.141,36287.0,Mid-level (Junior),Full-time,Hungary
2020,MI,FT,Data Scientist,11000000.0,HUF,HU,50,Hybird,HU,L,Data Science,408.1759,26949.0,Mid-level (Junior),Full-time,Hungary
2020,MI,FT,Data Scientist,3000000.0,INR,IN,0,On-site only,IN,L,Data Science,74.1,40486.0,Mid-level (Junior),Full-time,India
2020,MI,FT,Data Scientist,3000000.0,INR,IN,0,On-site only,IN,L,Data Science,73.918,40586.0,Mid-level (Junior),Full-time,India
2020,MI,FT,Data Scientist,3000000.0,INR,IN,0,On-site only,IN,L,Data Science,80.2144,37400.0,Mid-level (Junior),Full-time,India
2020,MI,FT,Product Data Analyst,450000.0,INR,IN,100,Fully remote,IN,L,Data Analyst,74.1,6073.0,Mid-level (Junior),Full-time,India
2020,MI,FT,Product Data Analyst,450000.0,INR,IN,100,Fully remote,IN,L,Data Analyst,73.918,6088.0,Mid-level (Junior),Full-time,India
2020,MI,FT,Product Data Analyst,450000.0,INR,IN,100,Fully remote,IN,L,Data Analyst,80.2144,5610.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Lead Data Analyst,1450000.0,INR,IN,100,Fully remote,IN,L,Data Analyst,74.1,19568.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Lead Data Analyst,1450000.0,INR,IN,100,Fully remote,IN,L,Data Analyst,73.918,19616.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Lead Data Analyst,1450000.0,INR,IN,100,Fully remote,IN,L,Data Analyst,80.2144,18077.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Data Scientist,700000.0,INR,IN,0,On-site only,IN,S,Data Science,74.1,9447.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Data Scientist,700000.0,INR,IN,0,On-site only,IN,S,Data Science,73.918,9470.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Data Scientist,700000.0,INR,IN,0,On-site only,IN,S,Data Science,80.2144,8727.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Big Data Engineer,1672000.0,INR,IN,0,On-site only,IN,L,Data Engineering,74.1,22564.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Big Data Engineer,1672000.0,INR,IN,0,On-site only,IN,L,Data Engineering,73.918,22620.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Big Data Engineer,1672000.0,INR,IN,0,On-site only,IN,L,Data Engineering,80.2144,20844.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Data Scientist,2500000.0,INR,IN,0,On-site only,IN,M,Data Science,74.1,33738.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Data Scientist,2500000.0,INR,IN,0,On-site only,IN,M,Data Science,73.918,33821.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Data Scientist,2500000.0,INR,IN,0,On-site only,IN,M,Data Science,80.2144,31166.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Data Scientist,1250000.0,INR,IN,100,Fully remote,IN,S,Data Science,74.1,16869.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Data Scientist,1250000.0,INR,IN,100,Fully remote,IN,S,Data Science,73.918,16911.0,Mid-level (Junior),Full-time,India
2021,MI,FT,Data Scientist,1250000.0,INR,IN,100,Fully remote,IN,S,Data Science,80.2144,15583.0,Mid-level (Junior),Full-time,India
2022,MI,FT,Business Data Analyst,1400000.0,INR,IN,100,Fully remote,IN,M,Data Analyst,74.1,18893.0,Mid-level (Junior),Full-time,India
2022,MI,FT,Business Data Analyst,1400000.0,INR,IN,100,Fully remote,IN,M,Data Analyst,73.918,18940.0,Mid-level (Junior),Full-time,India
2022,MI,FT,Business Data Analyst,1400000.0,INR,IN,100,Fully remote,IN,M,Data Analyst,80.2144,17453.0,Mid-level (Junior),Full-time,India
2022,MI,FT,Data Scientist,2400000.0,INR,IN,100,Fully remote,IN,L,Data Science,74.1,32389.0,Mid-level (Junior),Full-time,India
2022,MI,FT,Data Scientist,2400000.0,INR,IN,100,Fully remote,IN,L,Data Science,73.918,32468.0,Mid-level (Junior),Full-time,India
2022,MI,FT,Data Scientist,2400000.0,INR,IN,100,Fully remote,IN,L,Data Science,80.2144,29920.0,Mid-level (Junior),Full-time,India
2021,EN,FT,Machine Learning Engineer,20000.0,USD,IN,100,Fully remote,IN,S,Machine Learning,1.0,20000.0,Entry-level,Full-time,India
2020,EN,FT,Data Science Consultant,423000.0,INR,IN,50,Hybird,IN,M,Data Science,74.1,5709.0,Entry-level,Full-time,India
2020,EN,FT,Data Science Consultant,423000.0,INR,IN,50,Hybird,IN,M,Data Science,73.918,5723.0,Entry-level,Full-time,India
2020,EN,FT,Data Science Consultant,423000.0,INR,IN,50,Hybird,IN,M,Data Science,80.2144,5273.0,Entry-level,Full-time,India
2020,EN,FT,Data Analyst,450000.0,INR,IN,0,On-site only,IN,S,Data Analyst,74.1,6073.0,Entry-level,Full-time,India
2020,EN,FT,Data Analyst,450000.0,INR,IN,0,On-site only,IN,S,Data Analyst,73.918,6088.0,Entry-level,Full-time,India
2020,EN,FT,Data Analyst,450000.0,INR,IN,0,On-site only,IN,S,Data Analyst,80.2144,5610.0,Entry-level,Full-time,India
2021,EN,FT,Data Scientist,2200000.0,INR,IN,50,Hybird,IN,L,Data Science,74.1,29690.0,Entry-level,Full-time,India
2021,EN,FT,Data Scientist,2200000.0,INR,IN,50,Hybird,IN,L,Data Science,73.918,29763.0,Entry-level,Full-time,India
2021,EN,FT,Data Scientist,2200000.0,INR,IN,50,Hybird,IN,L,Data Science,80.2144,27426.0,Entry-level,Full-time,India
2021,EN,FT,Data Engineer,2250000.0,INR,IN,100,Fully remote,IN,L,Data Engineering,74.1,30364.0,Entry-level,Full-time,India
2021,EN,FT,Data Engineer,2250000.0,INR,IN,100,Fully remote,IN,L,Data Engineering,73.918,30439.0,Entry-level,Full-time,India
2021,EN,FT,Data Engineer,2250000.0,INR,IN,100,Fully remote,IN,L,Data Engineering,80.2144,28050.0,Entry-level,Full-time,India
2021,EN,FT,Big Data Engineer,1200000.0,INR,IN,100,Fully remote,IN,L,Data Engineering,74.1,16194.0,Entry-level,Full-time,India
2021,EN,FT,Big Data Engineer,1200000.0,INR,IN,100,Fully remote,IN,L,Data Engineering,73.918,16234.0,Entry-level,Full-time,India
2021,EN,FT,Big Data Engineer,1200000.0,INR,IN,100,Fully remote,IN,L,Data Engineering,80.2144,14960.0,Entry-level,Full-time,India
2021,EN,FT,Data Engineer,1600000.0,INR,IN,50,Hybird,IN,M,Data Engineering,74.1,21592.0,Entry-level,Full-time,India
2021,EN,FT,Data Engineer,1600000.0,INR,IN,50,Hybird,IN,M,Data Engineering,73.918,21646.0,Entry-level,Full-time,India
2021,EN,FT,Data Engineer,1600000.0,INR,IN,50,Hybird,IN,M,Data Engineering,80.2144,19947.0,Entry-level,Full-time,India
2021,EN,FT,Data Scientist,2100000.0,INR,IN,100,Fully remote,IN,M,Data Science,74.1,28340.0,Entry-level,Full-time,India
2021,EN,FT,Data Scientist,2100000.0,INR,IN,100,Fully remote,IN,M,Data Science,73.918,28410.0,Entry-level,Full-time,India
2021,EN,FT,Data Scientist,2100000.0,INR,IN,100,Fully remote,IN,M,Data Science,80.2144,26180.0,Entry-level,Full-time,India
2022,EN,FT,Data Scientist,1400000.0,INR,IN,100,Fully remote,IN,M,Data Science,74.1,18893.0,Entry-level,Full-time,India
2022,EN,FT,Data Scientist,1400000.0,INR,IN,100,Fully remote,IN,M,Data Science,73.918,18940.0,Entry-level,Full-time,India
2022,EN,FT,Data Scientist,1400000.0,INR,IN,100,Fully remote,IN,M,Data Science,80.2144,17453.0,Entry-level,Full-time,India
2021,SE,FT,Lead Data Scientist,3000000.0,INR,IN,50,Hybird,IN,L,Data Science,74.1,40486.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Lead Data Scientist,3000000.0,INR,IN,50,Hybird,IN,L,Data Science,73.918,40586.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Lead Data Scientist,3000000.0,INR,IN,50,Hybird,IN,L,Data Science,80.2144,37400.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Machine Learning Engineer,1799997.0,INR,IN,100,Fully remote,IN,L,Machine Learning,74.1,24291.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Machine Learning Engineer,1799997.0,INR,IN,100,Fully remote,IN,L,Machine Learning,73.918,24351.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Machine Learning Engineer,1799997.0,INR,IN,100,Fully remote,IN,L,Machine Learning,80.2144,22440.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Machine Learning Engineer,4900000.0,INR,IN,0,On-site only,IN,L,Machine Learning,74.1,66127.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Machine Learning Engineer,4900000.0,INR,IN,0,On-site only,IN,L,Machine Learning,73.918,66290.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Machine Learning Engineer,4900000.0,INR,IN,0,On-site only,IN,L,Machine Learning,80.2144,61086.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Data Science Manager,7000000.0,INR,IN,50,Hybird,IN,L,Leadership (DS),74.1,94467.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Data Science Manager,7000000.0,INR,IN,50,Hybird,IN,L,Leadership (DS),73.918,94700.0,Senior-level (Intermediate),Full-time,India
2021,SE,FT,Data Science Manager,7000000.0,INR,IN,50,Hybird,IN,L,Leadership (DS),80.2144,87266.0,Senior-level (Intermediate),Full-time,India
2022,EX,FT,Head of Machine Learning,6000000.0,INR,IN,50,Hybird,IN,L,Leadership (ML),74.1,80972.0,Executive-level / Director (Expert),Full-time,India
2022,EX,FT,Head of Machine Learning,6000000.0,INR,IN,50,Hybird,IN,L,Leadership (ML),73.918,81171.0,Executive-level / Director (Expert),Full-time,India
2022,EX,FT,Head of Machine Learning,6000000.0,INR,IN,50,Hybird,IN,L,Leadership (ML),80.2144,74800.0,Executive-level / Director (Expert),Full-time,India
2021,MI,PT,3D Computer Vision Researcher,400000.0,INR,IN,50,Hybird,IN,M,Artificial Intelligence,74.1,5398.0,Mid-level (Junior),Part-time,India
2021,MI,PT,3D Computer Vision Researcher,400000.0,INR,IN,50,Hybird,IN,M,Artificial Intelligence,73.918,5411.0,Mid-level (Junior),Part-time,India
2021,MI,PT,3D Computer Vision Researcher,400000.0,INR,IN,50,Hybird,IN,M,Artificial Intelligence,80.2144,4987.0,Mid-level (Junior),Part-time,India
2020,MI,FT,Machine Learning Engineer,299000.0,CNY,CN,0,On-site only,CN,M,Machine Learning,6.901,43327.0,Mid-level (Junior),Full-time,China
2020,MI,FT,Machine Learning Engineer,299000.0,CNY,CN,0,On-site only,CN,M,Machine Learning,6.449,46364.0,Mid-level (Junior),Full-time,China
2020,MI,FT,Machine Learning Engineer,299000.0,CNY,CN,0,On-site only,CN,M,Machine Learning,7.0089,42660.0,Mid-level (Junior),Full-time,China
2021,EN,FT,Research Scientist,100000.0,USD,JE,0,On-site only,CN,L,Research,1.0,100000.0,Entry-level,Full-time,China
2021,MI,FT,Data Scientist,58000.0,MXN,MX,0,On-site only,MX,S,Data Science,21.486,2699.0,Mid-level (Junior),Full-time,Mexico
2021,MI,FT,Data Scientist,58000.0,MXN,MX,0,On-site only,MX,S,Data Science,20.272,2861.0,Mid-level (Junior),Full-time,Mexico
2021,MI,FT,Data Scientist,58000.0,MXN,MX,0,On-site only,MX,S,Data Science,20.053,2892.0,Mid-level (Junior),Full-time,Mexico
2022,SE,FT,Data Science Engineer,60000.0,USD,AR,100,Fully remote,MX,L,Data Engineering,1.0,60000.0,Senior-level (Intermediate),Full-time,Mexico
2020,SE,FT,Data Engineer,720000.0,MXN,MX,0,On-site only,MX,S,Data Engineering,21.486,33510.0,Senior-level (Intermediate),Full-time,Mexico
2020,SE,FT,Data Engineer,720000.0,MXN,MX,0,On-site only,MX,S,Data Engineering,20.272,35517.0,Senior-level (Intermediate),Full-time,Mexico
2020,SE,FT,Data Engineer,720000.0,MXN,MX,0,On-site only,MX,S,Data Engineering,20.053,35905.0,Senior-level (Intermediate),Full-time,Mexico
2021,MI,FT,Data Engineer,110000.0,PLN,PL,100,Fully remote,PL,L,Data Engineering,3.9,28205.0,Mid-level (Junior),Full-time,Poland
2021,MI,FT,Data Engineer,110000.0,PLN,PL,100,Fully remote,PL,L,Data Engineering,3.862,28483.0,Mid-level (Junior),Full-time,Poland
2021,MI,FT,Data Engineer,110000.0,PLN,PL,100,Fully remote,PL,L,Data Engineering,4.7826,23000.0,Mid-level (Junior),Full-time,Poland
2021,MI,FT,Machine Learning Engineer,180000.0,PLN,PL,100,Fully remote,PL,L,Machine Learning,3.9,46154.0,Mid-level (Junior),Full-time,Poland
2021,MI,FT,Machine Learning Engineer,180000.0,PLN,PL,100,Fully remote,PL,L,Machine Learning,3.862,46608.0,Mid-level (Junior),Full-time,Poland
2021,MI,FT,Machine Learning Engineer,180000.0,PLN,PL,100,Fully remote,PL,L,Machine Learning,4.7826,37636.0,Mid-level (Junior),Full-time,Poland
2022,MI,FT,Data Scientist,150000.0,PLN,PL,100,Fully remote,PL,L,Data Science,3.9,38462.0,Mid-level (Junior),Full-time,Poland
2022,MI,FT,Data Scientist,150000.0,PLN,PL,100,Fully remote,PL,L,Data Science,3.862,38840.0,Mid-level (Junior),Full-time,Poland
2022,MI,FT,Data Scientist,150000.0,PLN,PL,100,Fully remote,PL,L,Data Science,4.7826,31364.0,Mid-level (Junior),Full-time,Poland
2021,EX,FT,Director of Data Science,130000.0,EUR,IT,100,Fully remote,PL,L,Leadership (DS),0.876,148402.0,Executive-level / Director (Expert),Full-time,Poland
2021,EX,FT,Director of Data Science,130000.0,EUR,IT,100,Fully remote,PL,L,Leadership (DS),0.845,153846.0,Executive-level / Director (Expert),Full-time,Poland
2021,EX,FT,Director of Data Science,130000.0,EUR,IT,100,Fully remote,PL,L,Leadership (DS),1.0093,128802.0,Executive-level / Director (Expert),Full-time,Poland
2021,MI,FT,Data Scientist,160000.0,SGD,SG,100,Fully remote,IL,M,Data Science,1.38,115942.0,Mid-level (Junior),Full-time,Israel
2021,MI,FT,Data Scientist,160000.0,SGD,SG,100,Fully remote,IL,M,Data Science,1.343,119136.0,Mid-level (Junior),Full-time,Israel
2021,MI,FT,Data Scientist,160000.0,SGD,SG,100,Fully remote,IL,M,Data Science,1.413,113234.0,Mid-level (Junior),Full-time,Israel
2021,MI,FT,Data Scientist,69600.0,BRL,BR,0,On-site only,BR,S,Data Science,5.155,13501.0,Mid-level (Junior),Full-time,Brazil
2021,MI,FT,Data Scientist,69600.0,BRL,BR,0,On-site only,BR,S,Data Science,5.394,12903.0,Mid-level (Junior),Full-time,Brazil
2021,MI,FT,Data Scientist,69600.0,BRL,BR,0,On-site only,BR,S,Data Science,5.2292,13310.0,Mid-level (Junior),Full-time,Brazil
2021,SE,FT,Computer Vision Engineer,24000.0,USD,BR,100,Fully remote,BR,M,Artificial Intelligence,1.0,24000.0,Senior-level (Intermediate),Full-time,Brazil
2021,SE,FT,Computer Vision Engineer,102000.0,BRL,BR,0,On-site only,BR,M,Artificial Intelligence,5.155,19787.0,Senior-level (Intermediate),Full-time,Brazil
2021,SE,FT,Computer Vision Engineer,102000.0,BRL,BR,0,On-site only,BR,M,Artificial Intelligence,5.394,18910.0,Senior-level (Intermediate),Full-time,Brazil
2021,SE,FT,Computer Vision Engineer,102000.0,BRL,BR,0,On-site only,BR,M,Artificial Intelligence,5.2292,19506.0,Senior-level (Intermediate),Full-time,Brazil
2021,MI,FT,Data Engineer,108000.0,TRY,TR,0,On-site only,TR,M,Data Engineering,7.009,15409.0,Mid-level (Junior),Full-time,Turkey
2021,MI,FT,Data Engineer,108000.0,TRY,TR,0,On-site only,TR,M,Data Engineering,8.85,12203.0,Mid-level (Junior),Full-time,Turkey
2021,MI,FT,Data Engineer,108000.0,TRY,TR,0,On-site only,TR,M,Data Engineering,18.2967,5903.0,Mid-level (Junior),Full-time,Turkey
2021,SE,FT,Data Scientist,180000.0,TRY,TR,50,Hybird,TR,L,Data Science,7.009,25681.0,Senior-level (Intermediate),Full-time,Turkey
2021,SE,FT,Data Scientist,180000.0,TRY,TR,50,Hybird,TR,L,Data Science,8.85,20339.0,Senior-level (Intermediate),Full-time,Turkey
2021,SE,FT,Data Scientist,180000.0,TRY,TR,50,Hybird,TR,L,Data Science,18.2967,9838.0,Senior-level (Intermediate),Full-time,Turkey
2022,MI,FT,Machine Learning Engineer,121000.0,AUD,AU,100,Fully remote,AU,L,Machine Learning,1.453,83276.0,Mid-level (Junior),Full-time,Australia
2022,MI,FT,Machine Learning Engineer,121000.0,AUD,AU,100,Fully remote,AU,L,Machine Learning,1.331,90909.0,Mid-level (Junior),Full-time,Australia
2022,MI,FT,Machine Learning Engineer,121000.0,AUD,AU,100,Fully remote,AU,L,Machine Learning,1.4962,80872.0,Mid-level (Junior),Full-time,Australia
2022,EN,FT,Computer Vision Software Engineer,150000.0,USD,AU,100,Fully remote,AU,S,Artificial Intelligence,1.0,150000.0,Entry-level,Full-time,Australia
2022,EN,FT,Data Scientist,120000.0,AUD,AU,50,Hybird,AU,M,Data Science,1.453,82588.0,Entry-level,Full-time,Australia
2022,EN,FT,Data Scientist,120000.0,AUD,AU,50,Hybird,AU,M,Data Science,1.331,90158.0,Entry-level,Full-time,Australia
2022,EN,FT,Data Scientist,120000.0,AUD,AU,50,Hybird,AU,M,Data Science,1.4962,80203.0,Entry-level,Full-time,Australia
2022,MI,FT,Data Scientist,115000.0,CHF,CH,0,On-site only,CH,L,Data Science,0.973,118191.0,Mid-level (Junior),Full-time,Switzerland
2021,EN,FT,Big Data Engineer,435000.0,INR,IN,0,On-site only,CH,L,Data Engineering,74.1,5870.0,Entry-level,Full-time,Switzerland
2021,EN,FT,Big Data Engineer,435000.0,INR,IN,0,On-site only,CH,L,Data Engineering,73.918,5885.0,Entry-level,Full-time,Switzerland
2021,EN,FT,Big Data Engineer,435000.0,INR,IN,0,On-site only,CH,L,Data Engineering,80.2144,5423.0,Entry-level,Full-time,Switzerland
2021,EN,FT,Machine Learning Developer,100000.0,USD,IQ,50,Hybird,IQ,S,Machine Learning,1.0,100000.0,Entry-level,Full-time,Iraq
2021,EN,FT,Machine Learning Engineer,21844.0,USD,CO,50,Hybird,CO,M,Machine Learning,1.0,21844.0,Entry-level,Full-time,Colombia
2021,EN,FT,BI Data Analyst,9272.0,USD,KE,100,Fully remote,KE,S,Data Analyst,1.0,9272.0,Entry-level,Full-time,Kenya
2021,EN,FT,Data Scientist,4000.0,USD,VN,0,On-site only,VN,M,Data Science,1.0,4000.0,Entry-level,Full-time,Vietnam
2022,EN,FT,Data Scientist,40000.0,USD,JP,100,Fully remote,MY,L,Data Science,1.0,40000.0,Entry-level,Full-time,Malaysia
2020,EN,FT,AI Scientist,300000.0,DKK,DK,50,Hybird,DK,S,Artificial Intelligence,6.542,45858.0,Entry-level,Full-time,Denmark
2020,EN,FT,AI Scientist,300000.0,DKK,DK,50,Hybird,DK,S,Artificial Intelligence,6.287,47718.0,Entry-level,Full-time,Denmark
2020,EN,FT,AI Scientist,300000.0,DKK,DK,50,Hybird,DK,S,Artificial Intelligence,7.5084,39955.0,Entry-level,Full-time,Denmark
2021,SE,FT,Marketing Data Analyst,75000.0,EUR,GR,100,Fully remote,DK,L,Data Analyst,0.876,85616.0,Senior-level (Intermediate),Full-time,Denmark
2021,SE,FT,Marketing Data Analyst,75000.0,EUR,GR,100,Fully remote,DK,L,Data Analyst,0.845,88757.0,Senior-level (Intermediate),Full-time,Denmark
2021,SE,FT,Marketing Data Analyst,75000.0,EUR,GR,100,Fully remote,DK,L,Data Analyst,1.0093,74309.0,Senior-level (Intermediate),Full-time,Denmark
2021,EN,PT,Computer Vision Engineer,180000.0,DKK,DK,50,Hybird,DK,S,Artificial Intelligence,6.542,27515.0,Entry-level,Part-time,Denmark
2021,EN,PT,Computer Vision Engineer,180000.0,DKK,DK,50,Hybird,DK,S,Artificial Intelligence,6.287,28631.0,Entry-level,Part-time,Denmark
2021,EN,PT,Computer Vision Engineer,180000.0,DKK,DK,50,Hybird,DK,S,Artificial Intelligence,7.5084,23973.0,Entry-level,Part-time,Denmark
2020,SE,FT,Machine Learning Engineer,40000.0,EUR,HR,100,Fully remote,HR,S,Machine Learning,0.876,45662.0,Senior-level (Intermediate),Full-time,Croatia
